,文番号,表層,品詞1,品詞2,品詞3,品詞4,原型,posID
0,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
1,0,第一,名詞,固有名詞,一般,*,第一,41
3,0,アルカン,名詞,固有名詞,人名,一般,アルカン,42
6,0,応用化学,名詞,固有名詞,一般,*,応用化学,41
8,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
12,0,アルケン,名詞,固有名詞,一般,*,アルケン,41
14,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
18,0,芳香,名詞,一般,*,*,芳香,38
19,0,族,名詞,接尾,一般,*,族,51
21,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
25,0,求核置換反応,名詞,固有名詞,一般,*,求核置換反応,41
27,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
28,0,第五,名詞,固有名詞,一般,*,第五,41
31,0,化合物,名詞,固有名詞,一般,*,化合物,41
33,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
34,0,第一,名詞,固有名詞,一般,*,第一,41
36,0,アルカン,名詞,固有名詞,人名,一般,アルカン,42
39,0,応用化学,名詞,固有名詞,一般,*,応用化学,41
41,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
45,0,アルケン,名詞,固有名詞,一般,*,アルケン,41
47,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
51,0,芳香,名詞,一般,*,*,芳香,38
52,0,族,名詞,接尾,一般,*,族,51
54,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
58,0,求核置換反応,名詞,固有名詞,一般,*,求核置換反応,41
60,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
61,0,第五,名詞,固有名詞,一般,*,第五,41
64,0,化合物,名詞,固有名詞,一般,*,化合物,41
66,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
67,0,第一,名詞,固有名詞,一般,*,第一,41
69,0,アルカン,名詞,固有名詞,人名,一般,アルカン,42
72,0,応用化学,名詞,固有名詞,一般,*,応用化学,41
74,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
78,0,アルケン,名詞,固有名詞,一般,*,アルケン,41
80,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
84,0,芳香,名詞,一般,*,*,芳香,38
85,0,族,名詞,接尾,一般,*,族,51
87,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
91,0,求核置換反応,名詞,固有名詞,一般,*,求核置換反応,41
93,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
94,0,第五,名詞,固有名詞,一般,*,第五,41
97,0,化合物,名詞,固有名詞,一般,*,化合物,41
99,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
100,0,第一,名詞,固有名詞,一般,*,第一,41
102,0,アルカン,名詞,固有名詞,人名,一般,アルカン,42
105,0,応用化学,名詞,固有名詞,一般,*,応用化学,41
107,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
111,0,アルケン,名詞,固有名詞,一般,*,アルケン,41
113,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
117,0,芳香,名詞,一般,*,*,芳香,38
118,0,族,名詞,接尾,一般,*,族,51
120,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
124,0,求核置換反応,名詞,固有名詞,一般,*,求核置換反応,41
126,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
