Unnamed: 0,文番号,表層,品詞1,品詞2,品詞3,品詞4,原型,posID
1,0,講義,名詞,サ変接続,*,*,講義,36
3,0,履修,名詞,サ変接続,*,*,履修,36
8,0,以下,名詞,非自立,副詞可能,*,以下,66
10,0,２つ,名詞,一般,*,*,2つ,38
12,0,能力,名詞,一般,*,*,能力,38
14,0,習得,名詞,サ変接続,*,*,習得,36
19,0,量子力学,名詞,一般,*,*,量子力学,38
21,0,基礎,名詞,一般,*,*,基礎,38
22,0,原理,名詞,一般,*,*,原理,38
24,0,理解,名詞,サ変接続,*,*,理解,36
27,0,基本,名詞,一般,*,*,基本,38
28,0,的,名詞,接尾,形容動詞語幹,*,的,52
30,0,問題,名詞,ナイ形容詞語幹,*,*,問題,37
32,0,適切,名詞,形容動詞語幹,*,*,適切,40
34,0,応用,名詞,サ変接続,*,*,応用,36
40,0,量子力学,名詞,一般,*,*,量子力学,38
42,0,知識,名詞,一般,*,*,知識,38
44,0,もと,名詞,一般,*,*,もと,38
49,0,原子,名詞,一般,*,*,原子,38
51,0,分子,名詞,一般,*,*,分子,38
53,0,運動,名詞,サ変接続,*,*,運動,36
54,0,状態,名詞,一般,*,*,状態,38
56,0,分子,名詞,一般,*,*,分子,38
58,0,結合,名詞,サ変接続,*,*,結合,36
59,0,性,名詞,接尾,一般,*,性,51
61,0,基礎的,名詞,固有名詞,一般,*,基礎的,41
62,0,理解,名詞,サ変接続,*,*,理解,36
64,0,得る,動詞,自立,*,*,得る,31
68,0,講義,名詞,サ変接続,*,*,講義,36
70,0,履修,名詞,サ変接続,*,*,履修,36
75,0,以下,名詞,非自立,副詞可能,*,以下,66
77,0,２つ,名詞,一般,*,*,2つ,38
79,0,能力,名詞,一般,*,*,能力,38
81,0,習得,名詞,サ変接続,*,*,習得,36
86,0,量子力学,名詞,一般,*,*,量子力学,38
88,0,基礎,名詞,一般,*,*,基礎,38
89,0,原理,名詞,一般,*,*,原理,38
91,0,理解,名詞,サ変接続,*,*,理解,36
94,0,基本,名詞,一般,*,*,基本,38
95,0,的,名詞,接尾,形容動詞語幹,*,的,52
97,0,問題,名詞,ナイ形容詞語幹,*,*,問題,37
99,0,適切,名詞,形容動詞語幹,*,*,適切,40
101,0,応用,名詞,サ変接続,*,*,応用,36
107,0,量子力学,名詞,一般,*,*,量子力学,38
109,0,知識,名詞,一般,*,*,知識,38
111,0,もと,名詞,一般,*,*,もと,38
116,0,原子,名詞,一般,*,*,原子,38
118,0,分子,名詞,一般,*,*,分子,38
120,0,運動,名詞,サ変接続,*,*,運動,36
121,0,状態,名詞,一般,*,*,状態,38
123,0,分子,名詞,一般,*,*,分子,38
125,0,結合,名詞,サ変接続,*,*,結合,36
126,0,性,名詞,接尾,一般,*,性,51
128,0,基礎的,名詞,固有名詞,一般,*,基礎的,41
129,0,理解,名詞,サ変接続,*,*,理解,36
131,0,得る,動詞,自立,*,*,得る,31
135,0,講義,名詞,サ変接続,*,*,講義,36
137,0,履修,名詞,サ変接続,*,*,履修,36
142,0,以下,名詞,非自立,副詞可能,*,以下,66
144,0,２つ,名詞,一般,*,*,2つ,38
146,0,能力,名詞,一般,*,*,能力,38
148,0,習得,名詞,サ変接続,*,*,習得,36
153,0,量子力学,名詞,一般,*,*,量子力学,38
155,0,基礎,名詞,一般,*,*,基礎,38
156,0,原理,名詞,一般,*,*,原理,38
158,0,理解,名詞,サ変接続,*,*,理解,36
161,0,基本,名詞,一般,*,*,基本,38
162,0,的,名詞,接尾,形容動詞語幹,*,的,52
164,0,問題,名詞,ナイ形容詞語幹,*,*,問題,37
166,0,適切,名詞,形容動詞語幹,*,*,適切,40
168,0,応用,名詞,サ変接続,*,*,応用,36
174,0,量子力学,名詞,一般,*,*,量子力学,38
176,0,知識,名詞,一般,*,*,知識,38
178,0,もと,名詞,一般,*,*,もと,38
183,0,原子,名詞,一般,*,*,原子,38
185,0,分子,名詞,一般,*,*,分子,38
187,0,運動,名詞,サ変接続,*,*,運動,36
188,0,状態,名詞,一般,*,*,状態,38
190,0,分子,名詞,一般,*,*,分子,38
192,0,結合,名詞,サ変接続,*,*,結合,36
193,0,性,名詞,接尾,一般,*,性,51
195,0,基礎的,名詞,固有名詞,一般,*,基礎的,41
196,0,理解,名詞,サ変接続,*,*,理解,36
198,0,得る,動詞,自立,*,*,得る,31
202,0,講義,名詞,サ変接続,*,*,講義,36
204,0,履修,名詞,サ変接続,*,*,履修,36
209,0,以下,名詞,非自立,副詞可能,*,以下,66
211,0,２つ,名詞,一般,*,*,2つ,38
213,0,能力,名詞,一般,*,*,能力,38
215,0,習得,名詞,サ変接続,*,*,習得,36
220,0,量子力学,名詞,一般,*,*,量子力学,38
222,0,基礎,名詞,一般,*,*,基礎,38
223,0,原理,名詞,一般,*,*,原理,38
225,0,理解,名詞,サ変接続,*,*,理解,36
228,0,基本,名詞,一般,*,*,基本,38
229,0,的,名詞,接尾,形容動詞語幹,*,的,52
231,0,問題,名詞,ナイ形容詞語幹,*,*,問題,37
233,0,適切,名詞,形容動詞語幹,*,*,適切,40
235,0,応用,名詞,サ変接続,*,*,応用,36
241,0,量子力学,名詞,一般,*,*,量子力学,38
243,0,知識,名詞,一般,*,*,知識,38
245,0,もと,名詞,一般,*,*,もと,38
250,0,原子,名詞,一般,*,*,原子,38
252,0,分子,名詞,一般,*,*,分子,38
254,0,運動,名詞,サ変接続,*,*,運動,36
255,0,状態,名詞,一般,*,*,状態,38
257,0,分子,名詞,一般,*,*,分子,38
259,0,結合,名詞,サ変接続,*,*,結合,36
260,0,性,名詞,接尾,一般,*,性,51
262,0,基礎的,名詞,固有名詞,一般,*,基礎的,41
263,0,理解,名詞,サ変接続,*,*,理解,36
265,0,得る,動詞,自立,*,*,得る,31
269,0,講義,名詞,サ変接続,*,*,講義,36
271,0,履修,名詞,サ変接続,*,*,履修,36
276,0,以下,名詞,非自立,副詞可能,*,以下,66
278,0,２つ,名詞,一般,*,*,2つ,38
280,0,能力,名詞,一般,*,*,能力,38
282,0,習得,名詞,サ変接続,*,*,習得,36
287,0,量子力学,名詞,一般,*,*,量子力学,38
289,0,基礎,名詞,一般,*,*,基礎,38
290,0,原理,名詞,一般,*,*,原理,38
292,0,理解,名詞,サ変接続,*,*,理解,36
295,0,基本,名詞,一般,*,*,基本,38
296,0,的,名詞,接尾,形容動詞語幹,*,的,52
298,0,問題,名詞,ナイ形容詞語幹,*,*,問題,37
300,0,適切,名詞,形容動詞語幹,*,*,適切,40
302,0,応用,名詞,サ変接続,*,*,応用,36
308,0,量子力学,名詞,一般,*,*,量子力学,38
310,0,知識,名詞,一般,*,*,知識,38
312,0,もと,名詞,一般,*,*,もと,38
317,0,原子,名詞,一般,*,*,原子,38
319,0,分子,名詞,一般,*,*,分子,38
321,0,運動,名詞,サ変接続,*,*,運動,36
322,0,状態,名詞,一般,*,*,状態,38
324,0,分子,名詞,一般,*,*,分子,38
326,0,結合,名詞,サ変接続,*,*,結合,36
327,0,性,名詞,接尾,一般,*,性,51
329,0,基礎的,名詞,固有名詞,一般,*,基礎的,41
330,0,理解,名詞,サ変接続,*,*,理解,36
332,0,得る,動詞,自立,*,*,得る,31
1,0,講義,名詞,サ変接続,*,*,講義,36
3,0,履修,名詞,サ変接続,*,*,履修,36
8,0,以下,名詞,非自立,副詞可能,*,以下,66
10,0,２つ,名詞,一般,*,*,2つ,38
12,0,能力,名詞,一般,*,*,能力,38
14,0,習得,名詞,サ変接続,*,*,習得,36
19,0,量子力学,名詞,一般,*,*,量子力学,38
21,0,基礎,名詞,一般,*,*,基礎,38
22,0,原理,名詞,一般,*,*,原理,38
24,0,理解,名詞,サ変接続,*,*,理解,36
27,0,基本,名詞,一般,*,*,基本,38
28,0,的,名詞,接尾,形容動詞語幹,*,的,52
30,0,問題,名詞,ナイ形容詞語幹,*,*,問題,37
32,0,適切,名詞,形容動詞語幹,*,*,適切,40
34,0,応用,名詞,サ変接続,*,*,応用,36
40,0,量子力学,名詞,一般,*,*,量子力学,38
42,0,知識,名詞,一般,*,*,知識,38
44,0,もと,名詞,一般,*,*,もと,38
49,0,原子,名詞,一般,*,*,原子,38
51,0,分子,名詞,一般,*,*,分子,38
53,0,運動,名詞,サ変接続,*,*,運動,36
54,0,状態,名詞,一般,*,*,状態,38
56,0,分子,名詞,一般,*,*,分子,38
58,0,結合,名詞,サ変接続,*,*,結合,36
59,0,性,名詞,接尾,一般,*,性,51
61,0,基礎的,名詞,固有名詞,一般,*,基礎的,41
62,0,理解,名詞,サ変接続,*,*,理解,36
64,0,得る,動詞,自立,*,*,得る,31
68,0,講義,名詞,サ変接続,*,*,講義,36
70,0,履修,名詞,サ変接続,*,*,履修,36
75,0,以下,名詞,非自立,副詞可能,*,以下,66
77,0,２つ,名詞,一般,*,*,2つ,38
79,0,能力,名詞,一般,*,*,能力,38
81,0,習得,名詞,サ変接続,*,*,習得,36
86,0,量子力学,名詞,一般,*,*,量子力学,38
88,0,基礎,名詞,一般,*,*,基礎,38
89,0,原理,名詞,一般,*,*,原理,38
91,0,理解,名詞,サ変接続,*,*,理解,36
94,0,基本,名詞,一般,*,*,基本,38
95,0,的,名詞,接尾,形容動詞語幹,*,的,52
97,0,問題,名詞,ナイ形容詞語幹,*,*,問題,37
99,0,適切,名詞,形容動詞語幹,*,*,適切,40
101,0,応用,名詞,サ変接続,*,*,応用,36
107,0,量子力学,名詞,一般,*,*,量子力学,38
109,0,知識,名詞,一般,*,*,知識,38
111,0,もと,名詞,一般,*,*,もと,38
116,0,原子,名詞,一般,*,*,原子,38
118,0,分子,名詞,一般,*,*,分子,38
120,0,運動,名詞,サ変接続,*,*,運動,36
121,0,状態,名詞,一般,*,*,状態,38
123,0,分子,名詞,一般,*,*,分子,38
125,0,結合,名詞,サ変接続,*,*,結合,36
126,0,性,名詞,接尾,一般,*,性,51
128,0,基礎的,名詞,固有名詞,一般,*,基礎的,41
129,0,理解,名詞,サ変接続,*,*,理解,36
131,0,得る,動詞,自立,*,*,得る,31
135,0,講義,名詞,サ変接続,*,*,講義,36
137,0,履修,名詞,サ変接続,*,*,履修,36
142,0,以下,名詞,非自立,副詞可能,*,以下,66
144,0,２つ,名詞,一般,*,*,2つ,38
146,0,能力,名詞,一般,*,*,能力,38
148,0,習得,名詞,サ変接続,*,*,習得,36
153,0,量子力学,名詞,一般,*,*,量子力学,38
155,0,基礎,名詞,一般,*,*,基礎,38
156,0,原理,名詞,一般,*,*,原理,38
158,0,理解,名詞,サ変接続,*,*,理解,36
161,0,基本,名詞,一般,*,*,基本,38
162,0,的,名詞,接尾,形容動詞語幹,*,的,52
164,0,問題,名詞,ナイ形容詞語幹,*,*,問題,37
166,0,適切,名詞,形容動詞語幹,*,*,適切,40
168,0,応用,名詞,サ変接続,*,*,応用,36
174,0,量子力学,名詞,一般,*,*,量子力学,38
176,0,知識,名詞,一般,*,*,知識,38
178,0,もと,名詞,一般,*,*,もと,38
183,0,原子,名詞,一般,*,*,原子,38
185,0,分子,名詞,一般,*,*,分子,38
187,0,運動,名詞,サ変接続,*,*,運動,36
188,0,状態,名詞,一般,*,*,状態,38
190,0,分子,名詞,一般,*,*,分子,38
192,0,結合,名詞,サ変接続,*,*,結合,36
193,0,性,名詞,接尾,一般,*,性,51
195,0,基礎的,名詞,固有名詞,一般,*,基礎的,41
196,0,理解,名詞,サ変接続,*,*,理解,36
198,0,得る,動詞,自立,*,*,得る,31
202,0,講義,名詞,サ変接続,*,*,講義,36
204,0,履修,名詞,サ変接続,*,*,履修,36
209,0,以下,名詞,非自立,副詞可能,*,以下,66
211,0,２つ,名詞,一般,*,*,2つ,38
213,0,能力,名詞,一般,*,*,能力,38
215,0,習得,名詞,サ変接続,*,*,習得,36
220,0,量子力学,名詞,一般,*,*,量子力学,38
222,0,基礎,名詞,一般,*,*,基礎,38
223,0,原理,名詞,一般,*,*,原理,38
225,0,理解,名詞,サ変接続,*,*,理解,36
228,0,基本,名詞,一般,*,*,基本,38
229,0,的,名詞,接尾,形容動詞語幹,*,的,52
231,0,問題,名詞,ナイ形容詞語幹,*,*,問題,37
233,0,適切,名詞,形容動詞語幹,*,*,適切,40
235,0,応用,名詞,サ変接続,*,*,応用,36
241,0,量子力学,名詞,一般,*,*,量子力学,38
243,0,知識,名詞,一般,*,*,知識,38
245,0,もと,名詞,一般,*,*,もと,38
250,0,原子,名詞,一般,*,*,原子,38
252,0,分子,名詞,一般,*,*,分子,38
254,0,運動,名詞,サ変接続,*,*,運動,36
